scenario,region,period,technology,emission type,electricity production [EJ/yr],specific emissions [gCO2eq/kWh]
ADV_WP5_P240_FullTech,USA,2020,Biomass|w/ CCS,LUC,0.008892,737.3217208613594
ADV_WP5_P240_FullTech,USA,2020,Coal|w/ CCS,Construction,5.175e-5,0.4791297864342948
ADV_WP5_P240_FullTech,USA,2020,Coal|w/ CCS,direct fossil CO2 (CCS),5.175e-5,93.77391304347827
ADV_WP5_P240_FullTech,USA,2020,Coal|w/ CCS,Operation,5.175e-5,34.2281675890922
ADV_WP5_P240_FullTech,USA,2020,Coal|w/ CCS,upstream CH4,5.175e-5,7.390668073362182
ADV_WP5_P240_FullTech,USA,2020,Coal|w/o CCS,Construction,2.35,0.1554640294627576
ADV_WP5_P240_FullTech,USA,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),2.35,894.7914893617021
ADV_WP5_P240_FullTech,USA,2020,Coal|w/o CCS,Operation,2.35,19.94760532814885
ADV_WP5_P240_FullTech,USA,2020,Coal|w/o CCS,upstream CH4,2.35,7.512243981601259
ADV_WP5_P240_FullTech,USA,2020,Gas|w/ CCS,Construction,0.05129,0.4009065512663429
ADV_WP5_P240_FullTech,USA,2020,Gas|w/ CCS,direct fossil CO2 (CCS),0.05129,40.43595242737375
ADV_WP5_P240_FullTech,USA,2020,Gas|w/ CCS,Operation,0.05129,24.948829095243394
ADV_WP5_P240_FullTech,USA,2020,Gas|w/ CCS,upstream CH4,0.05129,16.958590978676806
ADV_WP5_P240_FullTech,USA,2020,Gas|w/o CCS,Construction,8.805,0.10942345029775638
ADV_WP5_P240_FullTech,USA,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),8.805,388.4156729131176
ADV_WP5_P240_FullTech,USA,2020,Gas|w/o CCS,Operation,8.805,17.96932245942523
ADV_WP5_P240_FullTech,USA,2020,Gas|w/o CCS,upstream CH4,8.805,17.05845436044254
ADV_WP5_P240_FullTech,USA,2020,Nuclear,Construction,2.489,1.122944208001294
ADV_WP5_P240_FullTech,USA,2020,Nuclear,Operation,2.489,6.801999461375729
ADV_WP5_P240_FullTech,USA,2020,Solar|CSP,Construction,0.03526,12.727960755662222
ADV_WP5_P240_FullTech,USA,2020,Solar|CSP,Operation,0.03526,0.8120489417358416
ADV_WP5_P240_FullTech,USA,2020,Solar|PV,Construction,0.2462,17.45348990207091
ADV_WP5_P240_FullTech,USA,2020,Solar|PV,Operation,0.2462,0.04274100165800186
ADV_WP5_P240_FullTech,USA,2020,Wind,Construction,1.674,4.9703040353208685
ADV_WP5_P240_FullTech,USA,2020,Wind,Operation,1.674,0.5930421946291001
ADV_WP5_P240_FullTech,World,2020,Biomass|w/o CCS,Construction,1.016,1.985553002781332
ADV_WP5_P240_FullTech,World,2020,Biomass|w/o CCS,LUC,1.016,531.5575196907474
ADV_WP5_P240_FullTech,World,2020,Biomass|w/o CCS,Operation,1.016,37.26163336310446
ADV_WP5_P240_FullTech,World,2020,Biomass|w/ CCS,BECCS,0.01924,-811.4018455944894
ADV_WP5_P240_FullTech,World,2020,Biomass|w/ CCS,Construction,0.01924,2.057861985181013
ADV_WP5_P240_FullTech,World,2020,Biomass|w/ CCS,LUC,0.01924,737.3217208613594
ADV_WP5_P240_FullTech,World,2020,Biomass|w/ CCS,Operation,0.01924,45.20686350412576
ADV_WP5_P240_FullTech,World,2020,Coal|w/ CCS,Construction,5.693e-4,0.7420089293048941
ADV_WP5_P240_FullTech,World,2020,Coal|w/ CCS,direct fossil CO2 (CCS),5.693e-4,98.9711643760829
ADV_WP5_P240_FullTech,World,2020,Coal|w/ CCS,Operation,5.693e-4,39.097726190771695
ADV_WP5_P240_FullTech,World,2020,Coal|w/ CCS,upstream CH4,5.693e-4,24.990520067690806
ADV_WP5_P240_FullTech,World,2020,Coal|w/o CCS,Construction,15.51,0.25861032374646215
ADV_WP5_P240_FullTech,World,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),15.51,889.1530312304595
ADV_WP5_P240_FullTech,World,2020,Coal|w/o CCS,Operation,15.51,23.225684166114085
ADV_WP5_P240_FullTech,World,2020,Coal|w/o CCS,upstream CH4,15.51,22.09943630783434
ADV_WP5_P240_FullTech,World,2020,Gas|w/ CCS,Construction,0.1885,0.5376376596685898
ADV_WP5_P240_FullTech,World,2020,Gas|w/ CCS,direct fossil CO2 (CCS),0.1885,42.482671208632496
ADV_WP5_P240_FullTech,World,2020,Gas|w/ CCS,Operation,0.1885,24.70324071652141
ADV_WP5_P240_FullTech,World,2020,Gas|w/ CCS,upstream CH4,0.1885,32.46905809667852
ADV_WP5_P240_FullTech,World,2020,Gas|w/o CCS,Construction,43.3,0.17276203833651757
ADV_WP5_P240_FullTech,World,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),43.3,385.7202381103492
ADV_WP5_P240_FullTech,World,2020,Gas|w/o CCS,Operation,43.3,18.91126986932321
ADV_WP5_P240_FullTech,World,2020,Gas|w/o CCS,upstream CH4,43.3,47.00238195470582
ADV_WP5_P240_FullTech,World,2020,Nuclear,Construction,12.61,1.69035553645084
ADV_WP5_P240_FullTech,World,2020,Nuclear,Operation,12.61,6.9691395068997775
ADV_WP5_P240_FullTech,World,2020,Solar|CSP,Construction,0.09955,14.467012153419436
ADV_WP5_P240_FullTech,World,2020,Solar|CSP,Operation,0.09955,0.8222021565139435
ADV_WP5_P240_FullTech,World,2020,Solar|PV,Construction,2.589,24.837049198070982
ADV_WP5_P240_FullTech,World,2020,Solar|PV,Operation,2.589,0.05202305991305471
ADV_WP5_P240_FullTech,World,2020,Wind,Construction,7.397,6.176677239475578
ADV_WP5_P240_FullTech,World,2020,Wind,Operation,7.397,0.6468499475533446
ADV_WP5_Base,AFR,2020,Biomass|w/o CCS,Construction,3.258e-5,1.9244356426056168
ADV_WP5_Base,AFR,2020,Biomass|w/o CCS,Operation,3.258e-5,42.41248512052723
ADV_WP5_Base,AFR,2020,Biomass|w/o CCS,LUC,3.258e-5,531.5575196907474
ADV_WP5_Base,AFR,2020,Coal|w/o CCS,Construction,0.04587,0.2610366013851842
ADV_WP5_Base,AFR,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.04587,819.359058207979
ADV_WP5_Base,AFR,2020,Coal|w/o CCS,Operation,0.04587,24.56464445534546
ADV_WP5_Base,AFR,2020,Coal|w/o CCS,upstream CH4,0.04587,32.731479638353456
ADV_WP5_Base,AFR,2020,Gas|w/o CCS,Construction,1.129,0.15129392462720218
ADV_WP5_Base,AFR,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.129,432.06377325066427
ADV_WP5_Base,AFR,2020,Gas|w/o CCS,Operation,1.129,18.123713912872475
ADV_WP5_Base,AFR,2020,Gas|w/o CCS,upstream CH4,1.129,90.38637003378433
ADV_WP5_Base,AFR,2020,Nuclear,Construction,2.546e-5,1.6791255312507634
ADV_WP5_Base,AFR,2020,Nuclear,Operation,2.546e-5,13.188377433288503
ADV_WP5_Base,AFR,2020,Solar|CSP,Construction,1.524e-4,13.695728419684139
ADV_WP5_Base,AFR,2020,Solar|CSP,Operation,1.524e-4,0.8921968573432739
ADV_WP5_Base,AFR,2020,Solar|PV,Construction,0.02265,20.202356621386645
ADV_WP5_Base,AFR,2020,Solar|PV,Operation,0.02265,0.0499884760509807
ADV_WP5_Base,AFR,2020,Wind,Construction,0.01545,7.197792281764277
ADV_WP5_Base,AFR,2020,Wind,Operation,0.01545,0.8748940579807403
ADV_WP5_Base,CHN,2020,Biomass|w/o CCS,Construction,0.03041,2.195241937274782
ADV_WP5_Base,CHN,2020,Biomass|w/o CCS,Operation,0.03041,44.29608235252747
ADV_WP5_Base,CHN,2020,Biomass|w/o CCS,LUC,0.03041,531.5575196907474
ADV_WP5_Base,CHN,2020,Coal|w/o CCS,Construction,12.7,0.36899395094366116
ADV_WP5_Base,CHN,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),12.7,863.7165354330709
ADV_WP5_Base,CHN,2020,Coal|w/o CCS,Operation,12.7,35.63192274175216
ADV_WP5_Base,CHN,2020,Coal|w/o CCS,upstream CH4,12.7,27.50836470315138
ADV_WP5_Base,CHN,2020,Gas|w/o CCS,Construction,8.968,0.21030176509788656
ADV_WP5_Base,CHN,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),8.968,375.6958073148974
ADV_WP5_Base,CHN,2020,Gas|w/o CCS,Operation,8.968,22.99149688193887
ADV_WP5_Base,CHN,2020,Gas|w/o CCS,upstream CH4,8.968,103.67440183127036
ADV_WP5_Base,CHN,2020,Nuclear,Construction,1.43,2.2279047614916787
ADV_WP5_Base,CHN,2020,Nuclear,Operation,1.43,15.751146003620708
ADV_WP5_Base,CHN,2020,Solar|CSP,Construction,0.01188,30.45531034312052
ADV_WP5_Base,CHN,2020,Solar|CSP,Operation,0.01188,1.386498787776413
ADV_WP5_Base,CHN,2020,Solar|PV,Construction,0.2735,33.674759823514165
ADV_WP5_Base,CHN,2020,Solar|PV,Operation,0.2735,0.08167017822410272
ADV_WP5_Base,CHN,2020,Wind,Construction,1.569,5.868378667811804
ADV_WP5_Base,CHN,2020,Wind,Operation,1.569,0.6415392334576238
ADV_WP5_Base,EUR,2020,Biomass|w/o CCS,Construction,0.5608,1.9528137389659004
ADV_WP5_Base,EUR,2020,Biomass|w/o CCS,Operation,0.5608,40.92526127262096
ADV_WP5_Base,EUR,2020,Biomass|w/o CCS,LUC,0.5608,531.5575196907474
ADV_WP5_Base,EUR,2020,Coal|w/o CCS,Construction,2.252,0.27087023569597035
ADV_WP5_Base,EUR,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),2.252,773.8721136767319
ADV_WP5_Base,EUR,2020,Coal|w/o CCS,Operation,2.252,33.28024253397346
ADV_WP5_Base,EUR,2020,Coal|w/o CCS,upstream CH4,2.252,21.86508900904713
ADV_WP5_Base,EUR,2020,Gas|w/o CCS,Construction,3.799,0.1581961499614059
ADV_WP5_Base,EUR,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),3.799,339.91050276388523
ADV_WP5_Base,EUR,2020,Gas|w/o CCS,Operation,3.799,19.914738987345775
ADV_WP5_Base,EUR,2020,Gas|w/o CCS,upstream CH4,3.799,49.511160802003374
ADV_WP5_Base,EUR,2020,Nuclear,Construction,3.085,1.4401813998920905
ADV_WP5_Base,EUR,2020,Nuclear,Operation,3.085,10.246993556473022
ADV_WP5_Base,EUR,2020,Solar|CSP,Construction,0.02369,16.367900904223404
ADV_WP5_Base,EUR,2020,Solar|CSP,Operation,0.02369,1.054767532005029
ADV_WP5_Base,EUR,2020,Solar|PV,Construction,0.7547,22.366042420764117
ADV_WP5_Base,EUR,2020,Solar|PV,Operation,0.7547,0.06194101868421196
ADV_WP5_Base,EUR,2020,Wind,Construction,1.358,5.381452939286328
ADV_WP5_Base,EUR,2020,Wind,Operation,1.358,0.6248793307266078
ADV_WP5_Base,IND,2020,Biomass|w/o CCS,Construction,1.828e-5,2.3123833554604616
ADV_WP5_Base,IND,2020,Biomass|w/o CCS,Operation,1.828e-5,45.72375721799355
ADV_WP5_Base,IND,2020,Biomass|w/o CCS,LUC,1.828e-5,531.5575196907474
ADV_WP5_Base,IND,2020,Coal|w/o CCS,Construction,4.693,0.4104726926782298
ADV_WP5_Base,IND,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),4.693,1037.1191135734073
ADV_WP5_Base,IND,2020,Coal|w/o CCS,Operation,4.693,38.039182518199254
ADV_WP5_Base,IND,2020,Coal|w/o CCS,upstream CH4,4.693,11.64828201454718
ADV_WP5_Base,IND,2020,Gas|w/o CCS,Construction,0.5376,0.386681184761306
ADV_WP5_Base,IND,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),0.5376,482.20982142857156
ADV_WP5_Base,IND,2020,Gas|w/o CCS,Operation,0.5376,24.612234418282412
ADV_WP5_Base,IND,2020,Gas|w/o CCS,upstream CH4,0.5376,85.8108839725666
ADV_WP5_Base,IND,2020,Nuclear,Construction,0.4321,2.802558028490999
ADV_WP5_Base,IND,2020,Nuclear,Operation,0.4321,21.428342929791697
ADV_WP5_Base,IND,2020,Solar|CSP,Construction,0.003274,29.865143630013222
ADV_WP5_Base,IND,2020,Solar|CSP,Operation,0.003274,1.269968427832491
ADV_WP5_Base,IND,2020,Solar|PV,Construction,0.04506,39.27386065452376
ADV_WP5_Base,IND,2020,Solar|PV,Operation,0.04506,0.08630876393586145
ADV_WP5_Base,IND,2020,Wind,Construction,0.3529,6.585373977330153
ADV_WP5_Base,IND,2020,Wind,Operation,0.3529,0.6514273921410227
ADV_WP5_Base,JPN,2020,Biomass|w/o CCS,Construction,0.003481,2.050621419230316
ADV_WP5_Base,JPN,2020,Biomass|w/o CCS,Operation,0.003481,44.69784765451074
ADV_WP5_Base,JPN,2020,Biomass|w/o CCS,LUC,0.003481,531.5575196907474
ADV_WP5_Base,JPN,2020,Coal|w/o CCS,Construction,0.7269,0.28374668455997704
ADV_WP5_Base,JPN,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.7269,780.024762690879
ADV_WP5_Base,JPN,2020,Coal|w/o CCS,Operation,0.7269,25.1079087084127
ADV_WP5_Base,JPN,2020,Coal|w/o CCS,upstream CH4,0.7269,34.52384149588755
ADV_WP5_Base,JPN,2020,Gas|w/o CCS,Construction,1.678,0.16965974659429736
ADV_WP5_Base,JPN,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.678,404.6245530393325
ADV_WP5_Base,JPN,2020,Gas|w/o CCS,Operation,1.678,21.597380257599106
ADV_WP5_Base,JPN,2020,Gas|w/o CCS,upstream CH4,1.678,19.326612738731036
ADV_WP5_Base,JPN,2020,Nuclear,Construction,1.253,1.6583620063360816
ADV_WP5_Base,JPN,2020,Nuclear,Operation,1.253,11.511438063441245
ADV_WP5_Base,JPN,2020,Solar|CSP,Construction,1.048e-5,27.792886322487405
ADV_WP5_Base,JPN,2020,Solar|CSP,Operation,1.048e-5,1.7576250351387563
ADV_WP5_Base,JPN,2020,Solar|PV,Construction,0.05761,33.214705389405935
ADV_WP5_Base,JPN,2020,Solar|PV,Operation,0.05761,0.09235056646236257
ADV_WP5_Base,JPN,2020,Wind,Construction,0.07235,5.235357910511304
ADV_WP5_Base,JPN,2020,Wind,Operation,0.07235,0.6028181595320062
ADV_WP5_Base,LAM,2020,Biomass|w/o CCS,Construction,3.257e-5,1.983297011976765
ADV_WP5_Base,LAM,2020,Biomass|w/o CCS,Operation,3.257e-5,38.56677503082392
ADV_WP5_Base,LAM,2020,Biomass|w/o CCS,LUC,3.257e-5,531.5575196907474
ADV_WP5_Base,LAM,2020,Coal|w/o CCS,Construction,0.1727,0.26987644805280925
ADV_WP5_Base,LAM,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.1727,888.0138969310945
ADV_WP5_Base,LAM,2020,Coal|w/o CCS,Operation,0.1727,24.413022967137948
ADV_WP5_Base,LAM,2020,Coal|w/o CCS,upstream CH4,0.1727,48.290443431056616
ADV_WP5_Base,LAM,2020,Gas|w/o CCS,Construction,4.759,0.15933333474077363
ADV_WP5_Base,LAM,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),4.759,420.36562303004837
ADV_WP5_Base,LAM,2020,Gas|w/o CCS,Operation,4.759,21.61779743086309
ADV_WP5_Base,LAM,2020,Gas|w/o CCS,upstream CH4,4.759,105.29844332714478
ADV_WP5_Base,LAM,2020,Nuclear,Construction,0.128,1.5875184936134588
ADV_WP5_Base,LAM,2020,Nuclear,Operation,0.128,11.643520735302078
ADV_WP5_Base,LAM,2020,Solar|CSP,Construction,7.758e-4,14.581517046158789
ADV_WP5_Base,LAM,2020,Solar|CSP,Operation,7.758e-4,0.8493327454715133
ADV_WP5_Base,LAM,2020,Solar|PV,Construction,0.0343,21.353071834104508
ADV_WP5_Base,LAM,2020,Solar|PV,Operation,0.0343,0.060811998396062085
ADV_WP5_Base,LAM,2020,Wind,Construction,0.117,6.301321409900724
ADV_WP5_Base,LAM,2020,Wind,Operation,0.117,0.726380072210591
ADV_WP5_Base,MEA,2020,Biomass|w/o CCS,Construction,3.005e-5,2.186958402029451
ADV_WP5_Base,MEA,2020,Biomass|w/o CCS,Operation,3.005e-5,43.84993476052704
ADV_WP5_Base,MEA,2020,Biomass|w/o CCS,LUC,3.005e-5,531.5575196907474
ADV_WP5_Base,MEA,2020,Coal|w/o CCS,Construction,0.2315,0.30111177812678375
ADV_WP5_Base,MEA,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.2315,923.8704103671705
ADV_WP5_Base,MEA,2020,Coal|w/o CCS,Operation,0.2315,25.96985532560858
ADV_WP5_Base,MEA,2020,Coal|w/o CCS,upstream CH4,0.2315,138.8492621972389
ADV_WP5_Base,MEA,2020,Gas|w/o CCS,Construction,2.699,0.1784522816086251
ADV_WP5_Base,MEA,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),2.699,571.4116339384958
ADV_WP5_Base,MEA,2020,Gas|w/o CCS,Operation,2.699,21.85078514870971
ADV_WP5_Base,MEA,2020,Gas|w/o CCS,upstream CH4,2.699,125.6077590717618
ADV_WP5_Base,MEA,2020,Nuclear,Construction,0.3345,2.1127996295535363
ADV_WP5_Base,MEA,2020,Nuclear,Operation,0.3345,14.373484794877028
ADV_WP5_Base,MEA,2020,Solar|CSP,Construction,0.003307,15.974876858023999
ADV_WP5_Base,MEA,2020,Solar|CSP,Operation,0.003307,0.9537115591326621
ADV_WP5_Base,MEA,2020,Solar|PV,Construction,0.05843,25.360087471237083
ADV_WP5_Base,MEA,2020,Solar|PV,Operation,0.05843,0.058896704006795704
ADV_WP5_Base,MEA,2020,Wind,Construction,0.01394,8.458739434784018
ADV_WP5_Base,MEA,2020,Wind,Operation,0.01394,0.8962805869473655
ADV_WP5_Base,OAS,2020,Biomass|w/o CCS,Construction,0.02796,2.080277990896832
ADV_WP5_Base,OAS,2020,Biomass|w/o CCS,Operation,0.02796,43.47195760653
ADV_WP5_Base,OAS,2020,Biomass|w/o CCS,LUC,0.02796,531.5575196907474
ADV_WP5_Base,OAS,2020,Coal|w/o CCS,Construction,1.353,0.28186537382263105
ADV_WP5_Base,OAS,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),1.353,928.6031042128603
ADV_WP5_Base,OAS,2020,Coal|w/o CCS,Operation,1.353,33.29076739249432
ADV_WP5_Base,OAS,2020,Coal|w/o CCS,upstream CH4,1.353,20.680508802504107
ADV_WP5_Base,OAS,2020,Gas|w/o CCS,Construction,4.112,0.16906142452797504
ADV_WP5_Base,OAS,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),4.112,411.91634241245134
ADV_WP5_Base,OAS,2020,Gas|w/o CCS,Operation,4.112,21.98590601759031
ADV_WP5_Base,OAS,2020,Gas|w/o CCS,upstream CH4,4.112,51.90640244545101
ADV_WP5_Base,OAS,2020,Nuclear,Construction,0.9865,1.8334086469043358
ADV_WP5_Base,OAS,2020,Nuclear,Operation,0.9865,13.710138224284144
ADV_WP5_Base,OAS,2020,Solar|CSP,Construction,7.779e-4,19.523726940401005
ADV_WP5_Base,OAS,2020,Solar|CSP,Operation,7.779e-4,1.1461781991661608
ADV_WP5_Base,OAS,2020,Solar|PV,Construction,0.2907,24.954386264526242
ADV_WP5_Base,OAS,2020,Solar|PV,Operation,0.2907,0.0634439147678639
ADV_WP5_Base,OAS,2020,Wind,Construction,0.1295,11.568405967629772
ADV_WP5_Base,OAS,2020,Wind,Operation,0.1295,1.3228620884803166
ADV_WP5_Base,ROW,2020,Biomass|w/o CCS,Construction,0.01722,2.0299355016886955
ADV_WP5_Base,ROW,2020,Biomass|w/o CCS,Operation,0.01722,46.068871566170166
ADV_WP5_Base,ROW,2020,Biomass|w/o CCS,LUC,0.01722,531.5575196907474
ADV_WP5_Base,ROW,2020,Coal|w/o CCS,Construction,1.458,0.2796960759545411
ADV_WP5_Base,ROW,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),1.458,911.3580246913581
ADV_WP5_Base,ROW,2020,Coal|w/o CCS,Operation,1.458,25.27999769662633
ADV_WP5_Base,ROW,2020,Coal|w/o CCS,upstream CH4,1.458,18.578865678221696
ADV_WP5_Base,ROW,2020,Gas|w/o CCS,Construction,4.559,0.16998354726483644
ADV_WP5_Base,ROW,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),4.559,377.6880894933099
ADV_WP5_Base,ROW,2020,Gas|w/o CCS,Operation,4.559,22.236488450113423
ADV_WP5_Base,ROW,2020,Gas|w/o CCS,upstream CH4,4.559,46.149892779327324
ADV_WP5_Base,ROW,2020,Nuclear,Construction,0.9779,1.6593892127791097
ADV_WP5_Base,ROW,2020,Nuclear,Operation,0.9779,12.279348940659688
ADV_WP5_Base,ROW,2020,Solar|CSP,Construction,0.003711,13.963316749571549
ADV_WP5_Base,ROW,2020,Solar|CSP,Operation,0.003711,0.9055498977225694
ADV_WP5_Base,ROW,2020,Solar|PV,Construction,0.05223,27.045175054669784
ADV_WP5_Base,ROW,2020,Solar|PV,Operation,0.05223,0.07800697802948983
ADV_WP5_Base,ROW,2020,Wind,Construction,0.1158,4.416339502089247
ADV_WP5_Base,ROW,2020,Wind,Operation,0.1158,0.47396157024434277
ADV_WP5_Base,RUS,2020,Biomass|w/o CCS,Construction,0.0372,1.9924254787496845
ADV_WP5_Base,RUS,2020,Biomass|w/o CCS,Operation,0.0372,47.999435600436684
ADV_WP5_Base,RUS,2020,Biomass|w/o CCS,LUC,0.0372,531.5575196907474
ADV_WP5_Base,RUS,2020,Coal|w/o CCS,Construction,0.2353,0.2837584591021695
ADV_WP5_Base,RUS,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.2353,546.3493412664684
ADV_WP5_Base,RUS,2020,Coal|w/o CCS,Operation,0.2353,27.459992560631374
ADV_WP5_Base,RUS,2020,Coal|w/o CCS,upstream CH4,0.2353,36.72187572439412
ADV_WP5_Base,RUS,2020,Gas|w/o CCS,Construction,2.194,0.20476336624240143
ADV_WP5_Base,RUS,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),2.194,351.3035551504102
ADV_WP5_Base,RUS,2020,Gas|w/o CCS,Operation,2.194,21.774501275606728
ADV_WP5_Base,RUS,2020,Gas|w/o CCS,upstream CH4,2.194,77.57997494807029
ADV_WP5_Base,RUS,2020,Nuclear,Construction,1.13,1.4247947541701578
ADV_WP5_Base,RUS,2020,Nuclear,Operation,1.13,10.002749501150815
ADV_WP5_Base,RUS,2020,Solar|CSP,Construction,1.064e-5,46.443161694476814
ADV_WP5_Base,RUS,2020,Solar|CSP,Operation,1.064e-5,1.7388490387274913
ADV_WP5_Base,RUS,2020,Solar|PV,Construction,0.01034,28.920239102373344
ADV_WP5_Base,RUS,2020,Solar|PV,Operation,0.01034,0.08087188358183449
ADV_WP5_Base,RUS,2020,Wind,Construction,4.018e-4,5.084334566575217
ADV_WP5_Base,RUS,2020,Wind,Operation,4.018e-4,0.6092098478569469
ADV_WP5_Base,USA,2020,Biomass|w/o CCS,Construction,0.1906,1.7543295223821587
ADV_WP5_Base,USA,2020,Biomass|w/o CCS,Operation,0.1906,45.10620506367891
ADV_WP5_Base,USA,2020,Biomass|w/o CCS,LUC,0.1906,531.5575196907474
ADV_WP5_Base,USA,2020,Coal|w/o CCS,Construction,4.728,0.19260721463964647
ADV_WP5_Base,USA,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),4.728,886.294416243655
ADV_WP5_Base,USA,2020,Coal|w/o CCS,Operation,4.728,25.322844338779962
ADV_WP5_Base,USA,2020,Coal|w/o CCS,upstream CH4,4.728,9.093352004922567
ADV_WP5_Base,USA,2020,Gas|w/o CCS,Construction,7.724,0.12384688837319309
ADV_WP5_Base,USA,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),7.724,392.2993267736924
ADV_WP5_Base,USA,2020,Gas|w/o CCS,Operation,7.724,21.656548309951447
ADV_WP5_Base,USA,2020,Gas|w/o CCS,upstream CH4,7.724,34.92703223836116
ADV_WP5_Base,USA,2020,Nuclear,Construction,2.468,1.2505900467179432
ADV_WP5_Base,USA,2020,Nuclear,Operation,2.468,16.856336735443566
ADV_WP5_Base,USA,2020,Solar|CSP,Construction,0.02949,13.510557113405314
ADV_WP5_Base,USA,2020,Solar|CSP,Operation,0.02949,0.9954858478476382
ADV_WP5_Base,USA,2020,Solar|PV,Construction,0.1222,19.181442173543548
ADV_WP5_Base,USA,2020,Solar|PV,Operation,0.1222,0.056477051969638994
ADV_WP5_Base,USA,2020,Wind,Construction,1.2,4.993748198380817
ADV_WP5_Base,USA,2020,Wind,Operation,1.2,0.623369444722521
ADV_WP5_Base,World,2020,Biomass|w/o CCS,Construction,0.8679,1.9658789680605464
ADV_WP5_Base,World,2020,Biomass|w/o CCS,LUC,0.8679,531.5575196907474
ADV_WP5_Base,World,2020,Biomass|w/o CCS,Operation,0.8679,41.84916787988091
ADV_WP5_Base,World,2020,Coal|w/o CCS,Construction,28.6,0.3614359379173365
ADV_WP5_Base,World,2020,Coal|w/o CCS,direct fossil CO2 (non-CCS),28.6,942.2449286723174
ADV_WP5_Base,World,2020,Coal|w/o CCS,Operation,28.6,35.259076829267734
ADV_WP5_Base,World,2020,Coal|w/o CCS,upstream CH4,28.6,18.168562112889152
ADV_WP5_Base,World,2020,Gas|w/o CCS,Construction,42.16,0.18163284223312426
ADV_WP5_Base,World,2020,Gas|w/o CCS,direct fossil CO2 (non-CCS),42.16,390.9563718667673
ADV_WP5_Base,World,2020,Gas|w/o CCS,Operation,42.16,22.038069080964714
ADV_WP5_Base,World,2020,Gas|w/o CCS,upstream CH4,42.16,78.78875612551631
ADV_WP5_Base,World,2020,Nuclear,Construction,12.23,1.8766731432612744
ADV_WP5_Base,World,2020,Nuclear,Operation,12.23,14.081233384623667
ADV_WP5_Base,World,2020,Solar|CSP,Construction,0.07707,17.291544046087967
ADV_WP5_Base,World,2020,Solar|CSP,Operation,0.07707,1.0180575990354208
ADV_WP5_Base,World,2020,Solar|PV,Construction,1.722,28.689981037577784
ADV_WP5_Base,World,2020,Solar|PV,Operation,1.722,0.07124852779169305
ADV_WP5_Base,World,2020,Wind,Construction,4.944,6.146824593409407
ADV_WP5_Base,World,2020,Wind,Operation,4.944,0.694209684769615
ADV_WP5_P240_FullTech,AFR,2025,Biomass|w/o CCS,Construction,0.0211,1.7442693143753385
ADV_WP5_P240_FullTech,AFR,2025,Biomass|w/o CCS,Operation,0.0211,28.803602961266765
ADV_WP5_P240_FullTech,AFR,2025,Biomass|w/o CCS,LUC,0.0211,459.3554071113943
ADV_WP5_P240_FullTech,AFR,2025,Biomass|w/ CCS,BECCS,0.001446,-394.6058091286307
ADV_WP5_P240_FullTech,AFR,2025,Biomass|w/ CCS,Construction,0.001446,1.9205333275564715
ADV_WP5_P240_FullTech,AFR,2025,Biomass|w/ CCS,Operation,0.001446,34.202288809013915
ADV_WP5_P240_FullTech,AFR,2025,Biomass|w/ CCS,LUC,0.001446,637.1704034125792
ADV_WP5_P240_FullTech,AFR,2025,Coal|w/ CCS,Construction,1.035e-4,0.6977199685113631
ADV_WP5_P240_FullTech,AFR,2025,Coal|w/ CCS,direct fossil CO2 (CCS),1.035e-4,107.0608695652174
ADV_WP5_P240_FullTech,AFR,2025,Coal|w/ CCS,Operation,1.035e-4,23.098038679371175
ADV_WP5_P240_FullTech,AFR,2025,Coal|w/ CCS,upstream CH4,1.035e-4,24.7517007686402
ADV_WP5_P240_FullTech,AFR,2025,Coal|w/o CCS,Construction,0.01078,0.26722970138337904
ADV_WP5_P240_FullTech,AFR,2025,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.01078,956.1038961038961
ADV_WP5_P240_FullTech,AFR,2025,Coal|w/o CCS,Operation,0.01078,14.913285143398877
